id,gender,last,book,child,youth,cook,do_it,reference,art,geog,buyer
21949,1,3,131,6,2,2,0,2,0,0,0
21951,1,9,15,0,0,1,0,0,0,0,1
21952,1,9,25,0,0,2,0,0,0,0,0
21954,0,15,15,0,0,0,0,1,0,0,0
21955,1,15,24,1,1,0,0,0,0,0,0
21956,1,9,15,0,0,0,0,0,0,1,0
21958,1,15,29,0,0,0,0,0,1,1,0
21959,1,7,15,0,0,1,0,0,0,0,0
21960,1,1,29,0,0,0,0,1,0,1,1
21963,1,15,29,0,0,0,0,0,0,2,0
21966,1,15,15,1,0,0,0,0,0,0,0
21971,0,15,58,0,1,1,2,0,1,0,0
21972,1,25,29,0,0,0,0,1,0,1,0
21973,1,15,38,0,0,1,0,0,1,1,0
21974,1,7,15,1,0,0,0,0,0,0,0
21975,0,7,35,0,1,0,1,0,0,1,0
21979,1,13,15,0,0,1,0,0,0,0,0
21980,0,9,115,2,1,0,2,1,1,3,0
21981,1,19,29,0,0,0,0,1,0,1,0
21984,1,19,63,0,0,2,0,2,0,1,0
21986,1,7,15,0,0,0,0,0,0,1,0
21988,1,7,29,0,1,0,0,0,0,1,0
21990,1,5,85,2,1,1,3,0,1,0,0
21992,0,11,110,2,3,1,1,1,0,2,0
21993,0,33,57,0,2,2,0,0,1,0,0
21996,1,27,28,1,0,0,0,0,1,0,0
21998,0,9,69,2,1,0,1,1,0,1,0
21999,1,9,85,0,0,3,1,1,1,1,0
22000,1,3,15,1,0,0,0,0,0,0,0
22002,1,11,102,1,2,1,2,2,0,1,0
22004,1,9,15,0,0,0,0,0,0,1,0
22010,0,15,27,0,0,1,0,1,0,0,0
22011,1,19,75,3,0,1,2,1,0,0,0
22013,0,1,15,0,0,0,0,0,0,1,0
22016,1,9,15,0,0,1,0,0,0,0,0
22018,1,13,137,4,1,3,1,0,1,2,0
22020,0,1,121,2,1,3,2,3,0,0,0
22021,1,1,58,0,1,0,0,0,0,3,0
22022,1,11,58,1,0,2,0,1,1,0,1
22024,1,13,15,1,0,0,0,0,0,0,0
22028,1,25,26,0,0,1,1,0,0,0,0
22031,1,15,15,1,0,0,0,0,0,0,0
22035,1,5,29,1,0,0,0,0,0,1,1
22038,0,3,15,0,0,1,0,0,0,0,0
22039,0,13,70,1,0,2,1,0,2,0,1
22040,1,15,15,0,0,0,0,1,0,0,0
22043,0,7,27,0,0,1,0,1,0,0,0
22044,0,11,15,1,0,0,0,0,0,0,0
22046,0,3,28,0,0,1,0,0,1,0,0
22047,1,13,23,2,0,0,0,0,0,0,0
22048,0,25,29,0,0,0,0,0,0,2,0
22049,1,15,29,0,0,0,0,1,0,1,0
22051,1,13,15,0,0,1,0,0,0,0,0
22052,1,19,124,1,0,3,0,1,2,3,0
22056,0,31,127,3,0,2,2,0,2,2,0
22058,0,15,29,0,0,1,0,0,0,1,0
22059,0,31,15,0,1,0,0,0,0,0,0
22060,0,33,98,3,1,1,1,2,1,0,0
22061,1,33,37,1,0,0,0,0,0,2,0
22062,1,11,24,1,1,0,0,0,0,0,0
22064,1,7,27,0,0,0,1,1,0,0,0
22065,1,15,29,0,0,0,0,0,1,1,0
22066,1,11,25,1,0,1,0,0,0,0,0
22067,0,9,65,1,1,2,1,1,0,0,0
22068,1,13,47,1,1,1,0,0,1,0,0
22069,1,19,128,1,1,5,1,0,2,1,0
22070,1,33,123,4,1,3,1,0,1,1,0
22074,1,3,15,0,0,1,0,0,0,0,0
22076,1,5,24,1,1,0,0,0,0,0,0
22077,1,3,25,1,0,1,0,0,0,0,0
22079,1,11,50,0,0,1,0,2,1,0,1
22080,1,13,15,0,0,0,1,0,0,0,0
22084,0,13,15,0,0,0,0,0,0,1,0
22086,1,3,57,1,2,0,0,1,1,0,0
22087,1,11,62,0,1,2,0,0,0,2,0
22092,0,13,26,1,0,0,1,0,0,0,0
22095,0,3,15,0,0,0,1,0,0,0,0
22097,1,25,37,1,0,0,1,0,0,1,0
22098,1,29,42,1,1,1,0,0,0,1,0
22099,0,7,57,1,0,1,1,0,2,0,0
22100,1,27,69,0,0,4,0,2,0,0,0
22101,1,33,35,0,1,0,1,0,1,0,0
22102,1,3,15,0,0,1,0,0,0,0,0
22103,0,9,15,0,0,0,0,0,0,1,0
22105,1,23,29,1,0,0,0,0,0,1,0
22107,1,13,29,1,0,0,0,0,0,1,0
22108,1,3,56,4,0,1,0,0,0,0,0
22111,0,3,26,0,0,0,2,0,0,0,0
22112,0,29,136,2,0,3,5,0,1,1,0
22113,1,3,107,1,1,1,1,0,2,3,1
22115,1,13,26,0,1,0,1,0,0,0,0
22116,1,7,128,6,1,2,1,0,2,0,0
22117,0,7,66,1,2,1,1,0,1,0,0
22124,1,9,64,0,0,1,0,1,1,2,0
22125,1,33,26,0,0,1,1,0,0,0,0
22126,0,33,127,3,1,6,1,0,1,0,0
22128,1,1,15,0,0,1,0,0,0,0,0
22129,0,1,112,0,1,1,0,2,2,3,1
22130,1,13,94,2,0,2,1,1,0,2,0
22131,1,5,24,1,1,0,0,0,0,0,0
22132,0,7,60,2,1,0,0,0,0,2,0
22134,1,13,15,0,0,0,0,1,0,0,0
22135,1,11,25,0,0,2,0,0,0,0,0
22138,0,7,26,0,1,0,1,0,0,0,0
22140,1,15,77,2,1,1,1,2,0,0,0
22141,1,9,99,3,1,1,2,0,1,1,0
22148,1,13,15,0,0,1,0,0,0,0,0
22154,0,25,56,2,1,1,0,0,0,1,0
22155,1,21,15,1,0,0,0,0,0,0,0
22159,1,11,15,1,0,0,0,0,0,0,0
22161,0,1,15,0,0,0,0,0,0,1,0
22165,0,13,70,2,0,0,1,0,0,3,0
22166,1,11,32,1,1,1,0,0,0,0,0
22167,1,11,51,1,0,1,0,1,0,1,0
22168,0,13,116,5,1,3,1,1,0,0,0
22169,1,23,27,0,0,1,0,1,0,0,0
22171,1,3,15,1,0,0,0,0,0,0,0
22172,0,3,139,3,0,2,3,2,1,1,0
22175,1,9,55,1,1,2,0,0,1,0,0
22176,0,15,70,2,1,0,1,0,1,1,0
22178,1,15,28,0,0,0,1,0,1,0,0
22179,1,15,83,2,1,0,1,0,2,1,0
22181,1,13,84,1,2,3,1,1,0,0,0
22182,1,15,15,0,1,0,0,0,0,0,0
22185,1,9,130,2,0,3,1,1,1,3,0
22189,0,7,28,0,0,0,0,0,2,0,1
22190,0,13,29,0,0,0,0,1,0,1,0
22194,0,5,88,3,0,2,1,1,0,1,0
22197,0,7,73,0,2,1,0,1,1,1,0
22198,1,11,15,1,0,0,0,0,0,0,0
22199,1,7,29,0,0,0,0,0,0,2,0
22200,0,19,117,2,1,4,2,1,1,0,0
22203,0,5,136,4,1,1,3,0,1,2,0
22204,1,7,15,1,0,0,0,0,0,0,0
22205,1,9,15,1,0,0,0,0,0,0,0
22206,1,31,137,6,1,1,0,0,1,3,0
22208,1,15,15,0,0,0,1,0,0,0,0
22211,1,7,15,0,0,0,1,0,0,0,0
22212,1,15,15,0,0,0,0,0,0,1,0
22214,1,1,89,2,1,2,1,0,2,0,0
22215,1,15,15,0,0,0,0,0,1,0,1
22216,0,11,25,0,0,2,0,0,0,0,0
22217,1,15,133,4,1,1,0,0,2,3,0
22224,1,33,15,0,0,0,1,0,0,0,0
22226,1,5,40,0,1,0,0,1,1,0,0
22228,1,3,89,2,2,1,0,2,0,1,0
22229,1,31,15,1,0,0,0,0,0,0,0
22230,0,9,58,1,0,0,0,0,0,3,0
22232,0,9,71,0,1,1,1,1,0,2,0
22235,1,7,15,0,0,0,0,1,0,0,0
22238,1,27,39,0,0,2,0,0,0,1,0
22239,0,9,60,2,0,0,1,0,2,0,0
22241,0,9,90,2,1,2,1,0,1,1,0
22242,1,15,27,0,0,1,0,1,0,0,0
22244,0,9,103,1,1,3,1,0,2,1,1
22247,0,19,25,0,1,1,0,0,0,0,0
22249,1,15,27,0,0,0,1,1,0,0,0
22250,1,3,29,0,0,1,0,0,0,1,0
22254,0,29,111,3,1,2,1,0,2,1,0
22255,0,15,125,3,0,3,3,0,2,0,0
22256,0,25,70,0,1,1,1,2,1,0,0
22257,0,11,48,1,0,1,1,0,0,1,0
22258,1,15,27,1,0,0,0,1,0,0,0
22259,0,17,15,0,0,0,0,0,0,1,0
22262,0,1,25,0,0,2,0,0,0,0,0
22263,0,15,120,1,0,1,2,2,1,3,0
22267,1,9,15,1,0,0,0,0,0,0,0
22268,1,1,15,0,0,1,0,0,0,0,0
22270,1,9,25,0,1,1,0,0,0,0,0
22273,1,9,24,1,1,0,0,0,0,0,0
22275,0,9,15,0,0,0,0,0,1,0,1
22277,1,25,15,0,0,1,0,0,0,0,0
22278,0,7,66,3,0,1,1,0,0,1,0
22279,0,11,28,1,0,0,0,0,1,0,1
22284,1,9,15,1,0,0,0,0,0,0,0
22285,0,1,15,0,0,0,1,0,0,0,0
22286,1,11,15,0,0,1,0,0,0,0,0
22292,1,11,28,1,0,0,0,0,1,0,0
22293,1,5,69,2,0,2,0,1,0,1,0
22295,1,3,15,0,0,1,0,0,0,0,0
22299,1,9,26,0,0,1,1,0,0,0,0
22300,0,9,69,2,0,1,1,1,1,0,0
22302,1,15,27,0,0,0,0,2,0,0,0
22303,1,9,15,1,0,0,0,0,0,0,0
22304,1,15,81,1,0,3,1,0,1,1,0
22305,1,11,29,0,0,1,0,0,0,1,0
22306,1,7,15,0,0,1,0,0,0,0,0
22308,1,3,118,4,1,3,0,0,2,1,1
22309,0,1,134,3,1,4,1,1,2,0,0
22312,1,11,15,0,0,1,0,0,0,0,0
22314,1,27,28,0,0,0,0,1,1,0,0
22315,0,9,80,1,2,0,2,1,0,1,0
22317,0,7,135,3,0,3,2,1,2,1,0
22319,1,13,78,2,0,3,0,0,1,1,0
22320,1,13,15,0,0,0,0,0,0,1,0
22323,1,11,26,0,1,0,1,0,0,0,0
22324,1,15,80,2,0,2,1,1,0,1,0
22331,1,15,27,1,0,0,0,1,0,0,0
22333,1,25,15,1,0,0,0,0,0,0,0
22334,1,27,57,1,0,3,0,0,0,1,0
22336,0,11,24,1,1,0,0,0,0,0,0
22338,1,13,25,1,0,1,0,0,0,0,0
22339,1,3,82,3,0,0,3,0,0,1,0
22341,1,13,37,0,0,1,0,2,0,0,0
22345,1,15,15,0,0,0,0,1,0,0,0
22349,0,11,82,2,1,1,0,0,2,1,1
22351,1,7,65,0,0,1,0,2,0,2,1
22354,0,23,135,1,3,2,2,2,0,2,0
22355,0,9,64,3,0,2,0,0,1,0,1
22356,1,13,15,0,0,1,0,0,0,0,0
22357,1,11,96,1,0,2,1,2,0,2,0
22358,1,13,29,0,0,0,1,0,0,1,0
22360,1,15,15,0,0,1,0,0,0,0,0
22367,0,15,48,1,0,1,1,0,0,1,0
22368,0,3,15,0,0,1,0,0,0,0,0
22370,1,11,15,0,0,1,0,0,0,0,0
22371,1,33,15,0,0,1,0,0,0,0,0
22373,0,9,32,1,1,1,0,0,0,0,0
22375,1,13,15,0,0,0,0,0,0,1,0
22376,0,1,50,1,0,3,0,0,0,0,0
22377,1,1,136,4,2,3,1,1,0,1,0
22382,0,9,58,0,1,1,1,0,2,0,1
22384,0,13,25,1,0,1,0,0,0,0,0
22386,1,1,73,1,0,2,0,0,2,1,0
22387,1,13,109,5,1,2,0,1,0,1,0
22388,1,29,15,1,0,0,0,0,0,0,0
22390,1,5,28,1,0,0,0,0,1,0,0
22396,0,11,29,1,0,0,0,0,0,1,0
22397,0,9,116,2,1,3,0,0,1,3,1
22398,1,9,15,0,0,0,1,0,0,0,0
22400,0,29,135,2,1,3,2,1,1,2,0
22402,0,13,94,4,0,1,1,0,1,1,0
22403,0,13,29,0,0,0,0,0,0,2,0
22404,1,1,96,1,0,0,1,4,2,0,1
22408,1,13,84,1,0,0,2,2,2,0,0
22413,1,11,29,0,0,0,0,1,0,1,0
22414,0,15,26,0,0,1,1,0,0,0,0
22415,0,15,15,0,0,0,0,1,0,0,0
22424,1,9,15,1,0,0,0,0,0,0,0
22427,1,15,27,1,0,0,0,1,0,0,0
22429,0,1,106,3,2,2,1,1,0,1,0
22430,0,11,82,1,1,1,0,0,3,1,1
22435,1,15,15,0,1,0,0,0,0,0,0
22436,1,9,25,1,0,1,0,0,0,0,0
22437,1,7,37,1,0,0,0,0,0,2,0
22438,0,11,101,3,0,3,0,1,0,2,1
22440,1,9,48,1,0,0,0,2,1,0,1
22446,1,29,15,1,0,0,0,0,0,0,0
22447,0,33,58,1,0,2,0,1,1,0,0
22451,0,13,73,2,0,0,1,1,1,1,1
22455,1,3,15,0,0,1,0,0,0,0,0
22459,0,23,25,1,0,1,0,0,0,0,0
22461,1,23,90,2,1,1,1,2,1,0,0
22464,0,21,15,1,0,0,0,0,0,0,0
22466,1,13,26,1,0,0,1,0,0,0,0
22467,1,5,15,0,0,1,0,0,0,0,0
22468,0,13,29,0,0,0,0,0,1,1,0
22471,0,15,139,1,1,3,2,2,1,2,0
22476,0,3,24,1,1,0,0,0,0,0,0
22477,0,13,49,2,0,0,0,1,0,1,0
22478,1,9,15,0,0,1,0,0,0,0,0
22479,1,29,25,1,0,1,0,0,0,0,0
22480,1,15,97,1,2,3,2,0,0,1,0
22484,0,9,29,0,0,0,1,0,0,1,0
22485,1,27,15,1,0,0,0,0,0,0,1
22486,1,25,41,0,0,0,0,1,0,2,0
22487,1,15,129,2,0,5,1,0,0,3,0
22490,1,25,15,0,0,0,0,0,1,0,0
22491,1,1,109,3,1,3,0,1,1,1,1
22495,0,15,50,1,0,1,1,0,0,1,0
22496,1,11,25,1,0,1,0,0,0,0,0
22501,1,7,29,0,0,1,0,0,0,1,0
22502,1,1,15,0,1,0,0,0,0,0,0
22503,1,19,29,0,0,0,0,0,1,1,0
22504,0,15,29,1,0,0,0,0,0,1,0
22506,0,25,25,0,0,2,0,0,0,0,0
22507,1,1,27,0,0,0,1,1,0,0,0
22508,0,15,28,0,0,1,0,0,1,0,0
22510,0,5,27,0,0,1,0,1,0,0,0
22512,1,13,15,0,0,0,1,0,0,0,0
22513,1,1,29,0,1,0,0,0,0,1,0
22514,0,17,25,1,0,1,0,0,0,0,0
22518,0,11,15,0,0,1,0,0,0,0,0
22519,0,11,15,0,0,0,0,1,0,0,0
22520,0,1,29,1,0,0,0,0,0,1,0
22521,1,15,29,1,0,0,0,0,0,1,0
22522,1,5,35,1,1,0,1,0,0,0,0
22523,1,15,28,0,1,0,0,0,1,0,0
22524,0,13,15,0,0,0,0,1,0,0,0
22525,1,15,15,0,0,1,0,0,0,0,0
22527,1,5,133,4,4,2,0,1,1,0,0
22531,0,11,124,2,1,4,2,0,1,1,0
22533,0,27,25,1,0,1,0,0,0,0,0
22534,0,9,28,0,0,0,0,0,2,0,0
22536,0,13,15,0,0,0,1,0,0,0,0
22547,0,7,15,0,0,0,0,1,0,0,0
22550,1,19,46,1,2,0,0,0,0,1,0
22551,1,1,29,0,1,0,0,0,0,1,0
22552,1,3,15,0,0,1,0,0,0,0,0
22554,1,13,15,1,0,0,0,0,0,0,0
22555,0,9,79,1,1,1,1,1,0,2,0
22557,0,13,29,0,0,0,0,0,1,1,1
22559,1,11,104,1,1,2,2,0,2,1,0
22564,0,13,25,0,1,1,0,0,0,0,1
22565,0,3,15,0,0,0,0,0,0,1,0
22566,0,15,50,0,0,1,1,0,1,1,0
22569,0,7,112,3,1,1,3,1,1,0,0
22570,1,15,116,2,0,2,0,4,2,0,0
22571,1,23,15,0,0,1,0,0,0,0,0
22573,1,9,86,0,1,1,2,0,1,2,1
22575,0,9,132,3,1,2,3,1,1,1,0
22576,0,15,29,0,0,1,0,0,0,1,1
22577,1,15,35,0,0,3,0,0,0,0,0
22578,0,13,15,0,0,1,0,0,0,0,0
22580,0,1,67,2,0,2,1,0,1,0,0
22581,1,11,15,0,0,0,1,0,0,0,0
22583,1,13,27,1,0,0,0,1,0,0,0
22585,0,29,29,0,0,0,1,0,0,1,0
22586,0,13,72,1,0,2,1,0,0,2,0
22587,1,31,116,4,1,4,1,1,0,0,0
22589,1,33,28,1,0,0,0,0,1,0,0
22591,0,13,25,0,0,2,0,0,0,0,0
22592,1,5,65,1,0,4,0,1,0,0,0
22595,0,15,27,0,0,1,0,1,0,0,0
22596,1,13,97,4,1,0,2,0,1,1,0
22598,1,9,25,1,0,1,0,0,0,0,0
22599,0,11,46,1,0,0,1,2,0,0,0
22600,1,13,34,1,0,0,1,0,0,1,0
22601,1,19,28,1,0,0,0,0,1,0,0
22602,0,13,29,0,0,0,0,0,1,1,0
22603,1,3,29,0,0,0,1,0,0,1,0
22607,0,15,15,0,0,0,0,0,0,1,0
22610,1,27,35,1,0,0,1,1,0,0,0
22612,1,13,15,0,1,0,0,0,0,0,0
22615,1,9,15,0,0,0,0,0,1,0,0
22618,1,5,26,1,0,0,1,0,0,0,0
22620,0,11,55,0,1,3,1,0,0,0,0
22621,1,9,26,0,1,0,1,0,0,0,0
22623,1,21,15,1,0,0,0,0,0,0,0
22624,0,11,15,0,0,0,0,0,0,1,0
22625,1,7,101,1,0,1,1,0,0,5,1
22626,1,1,26,1,0,0,1,0,0,0,0
22628,0,7,39,0,0,1,1,0,0,1,0
22629,1,11,15,0,0,1,0,0,0,0,0
22630,1,27,90,1,1,2,2,1,0,1,0
22635,1,9,15,0,1,0,0,0,0,0,0
22639,0,9,112,2,1,1,2,1,0,3,0
22640,1,11,104,1,1,3,1,0,1,2,0
22643,1,5,109,3,2,1,1,1,1,1,0
22645,1,5,15,1,0,0,0,0,0,0,0
22647,0,1,142,3,0,2,1,2,1,3,0
22649,1,13,15,0,0,1,0,0,0,0,1
22659,0,5,25,1,0,1,0,0,0,0,0
22660,0,5,126,3,3,0,2,1,0,2,0
22662,1,13,106,1,1,1,1,1,2,2,0
22663,0,21,15,0,0,0,0,0,0,1,0
22667,1,11,56,1,1,2,0,0,0,1,0
22668,1,5,29,0,0,0,0,0,1,1,0
22670,1,9,106,2,0,1,1,0,2,3,1
22671,0,29,81,4,2,1,0,0,0,1,0
22674,1,21,26,1,0,0,1,0,0,0,0
22678,1,33,25,0,0,2,0,0,0,0,0
22679,1,11,95,1,0,2,1,2,1,1,0
22681,0,13,59,2,0,0,2,0,0,1,0
22683,0,25,70,1,0,1,2,0,2,0,0
22684,0,13,36,0,0,2,1,0,0,0,0
22685,0,29,62,2,0,3,1,0,0,0,0
22686,1,3,128,2,0,4,1,2,1,1,0
22691,1,3,29,0,0,0,0,1,0,1,0
22692,1,13,15,0,0,1,0,0,0,0,0
22693,1,13,15,0,0,0,0,0,0,1,0
22694,1,15,15,0,0,0,1,0,0,0,0
22696,1,9,15,1,0,0,0,0,0,0,0
22699,1,33,15,0,0,1,0,0,0,0,0
22701,1,13,108,5,1,2,1,0,0,1,0
22704,0,15,24,0,2,0,0,0,0,0,0
22706,1,21,15,0,1,0,0,0,0,0,0
22707,0,13,26,0,0,1,1,0,0,0,0
22708,1,15,29,0,0,0,0,1,0,1,1
22709,1,13,129,2,1,1,1,1,1,4,0
22713,1,5,23,2,0,0,0,0,0,0,0
22714,1,1,28,0,0,0,1,0,1,0,0
22715,1,1,28,0,1,0,0,0,1,0,1
22716,1,7,29,0,0,1,0,0,0,1,0
22717,0,13,15,0,0,0,0,0,0,1,0
22719,0,5,61,1,1,0,1,1,0,1,1
22720,1,11,90,2,1,0,4,0,1,0,0
22722,1,9,15,0,0,1,0,0,0,0,0
22726,0,9,25,1,0,1,0,0,0,0,0
22727,1,9,29,0,0,0,0,0,1,1,0
22728,1,15,133,0,1,4,1,1,1,3,0
22730,0,7,65,0,0,1,1,1,1,1,0
22736,0,35,137,1,3,2,3,0,3,0,0
22737,1,13,15,0,1,0,0,0,0,0,0
22738,1,13,15,0,1,0,0,0,0,0,0
22740,0,3,15,0,0,1,0,0,0,0,0
22741,1,11,15,0,0,1,0,0,0,0,0
22743,0,31,15,0,0,0,0,0,0,1,0
22744,1,13,68,2,0,2,0,1,1,0,0
22746,0,25,96,1,0,1,4,1,0,1,0
22747,1,1,15,1,0,0,0,0,0,0,0
22748,1,29,105,0,2,1,5,0,0,1,0
22749,1,27,28,0,0,0,1,0,1,0,0
22751,1,19,15,1,0,0,0,0,0,0,0
22754,0,1,26,0,1,0,1,0,0,0,0
22755,0,15,25,0,0,2,0,0,0,0,0
22760,0,33,117,1,1,3,2,0,0,3,0
22761,1,11,24,1,1,0,0,0,0,0,0
22767,1,11,29,1,0,0,0,0,0,1,1
22768,0,13,15,0,0,0,0,0,0,1,0
22770,1,1,118,4,1,4,1,0,0,1,0
22773,1,7,25,0,0,2,0,0,0,0,0
22774,1,11,15,1,0,0,0,0,0,0,0
22777,0,35,28,0,0,1,0,0,1,0,0
22779,1,9,28,0,0,1,0,0,1,0,0
22781,1,1,15,0,0,1,0,0,0,0,0
22783,1,27,79,2,0,2,0,0,0,3,0
22784,0,9,138,1,1,5,4,0,1,0,0
22787,1,11,92,1,0,2,1,1,3,0,1
22789,1,29,15,0,0,0,1,0,0,0,0
22792,1,9,15,1,0,0,0,0,0,0,0
22795,0,15,27,0,0,1,0,1,0,0,0
22796,1,7,15,0,1,0,0,0,0,0,0
22800,0,19,91,1,1,3,1,0,0,2,0
22802,1,3,15,0,0,0,0,0,1,0,1
22803,0,21,104,4,2,1,1,1,0,1,0
22805,1,3,26,1,0,0,1,0,0,0,0
22808,1,11,15,1,0,0,0,0,0,0,0
22809,1,19,125,4,3,0,1,0,1,2,0
22811,1,15,15,0,0,1,0,0,0,0,0
22813,0,5,28,0,0,0,0,1,1,0,1
22814,1,13,25,1,0,1,0,0,0,0,0
22818,0,9,137,2,1,5,0,2,0,2,0
22819,1,7,40,0,0,1,0,1,1,0,0
22821,1,15,27,0,0,0,1,1,0,0,0
22822,0,7,28,0,0,1,0,0,1,0,1
22825,0,9,53,1,0,0,1,0,1,1,1
22826,1,21,102,1,1,3,1,1,1,1,0
22827,1,3,15,0,0,1,0,0,0,0,0
22828,0,7,27,1,0,0,0,1,0,0,0
22829,0,5,71,3,0,0,0,0,2,1,1
22830,1,7,15,0,0,1,0,0,0,0,0
22832,0,15,28,1,0,0,0,0,1,0,0
22839,0,9,15,1,0,0,0,0,0,0,0
22840,1,9,29,0,0,0,0,1,0,1,0
22842,1,31,28,0,0,1,0,0,1,0,0
22843,1,23,15,1,0,0,0,0,0,0,0
22846,0,19,125,4,0,3,1,2,0,1,0
22848,1,3,15,0,0,0,1,0,0,0,0
22849,1,3,15,0,0,0,0,0,0,1,1
22851,1,3,15,0,0,0,1,0,0,0,0
22852,1,11,15,0,0,0,1,0,0,0,0
22854,1,15,99,1,3,2,0,1,2,0,0
22856,1,11,25,1,0,1,0,0,0,0,0
22862,1,5,15,0,0,0,0,0,0,1,0
22863,0,33,64,2,0,3,0,0,1,0,0
22865,0,7,26,0,1,0,1,0,0,0,0
22867,0,21,27,0,0,1,0,1,0,0,0
22868,0,5,124,2,1,4,2,0,1,1,0
22869,1,13,15,0,0,0,0,0,0,1,0
22874,0,25,131,2,1,4,2,1,1,1,0
22876,1,1,15,0,0,1,0,0,0,0,0
22881,1,11,15,0,0,0,1,0,0,0,0
22882,1,25,15,1,0,0,0,0,0,0,0
22886,0,19,137,1,1,4,2,1,1,2,0
22887,1,31,28,0,0,1,0,0,1,0,0
22888,1,11,15,0,0,1,0,0,0,0,0
22889,0,7,25,1,0,1,0,0,0,0,0
22894,1,11,96,2,2,2,2,0,1,0,0
22895,1,29,15,0,0,1,0,0,0,0,0
22896,0,9,15,0,0,0,0,1,0,0,0
22900,1,9,90,3,1,1,0,1,0,2,0
22902,1,13,83,1,0,1,1,1,1,2,0
22903,0,3,28,1,0,0,0,0,1,0,0
22904,1,13,89,1,3,1,0,1,2,0,0
22905,1,13,15,0,0,0,1,0,0,0,0
22907,0,33,26,1,0,0,1,0,0,0,0
22908,1,7,15,1,0,0,0,0,0,0,0
22909,0,25,66,1,2,2,0,0,0,1,0
22910,0,15,76,0,0,1,1,0,3,1,1
22911,1,11,23,2,0,0,0,0,0,0,0
22912,1,3,15,0,0,0,1,0,0,0,0
22915,1,3,15,0,1,0,0,0,0,0,1
22919,1,11,44,1,1,1,0,1,0,0,0
22920,0,23,55,3,0,0,1,0,1,0,0
22922,1,5,78,1,0,3,1,2,0,0,0
22926,1,17,29,0,0,0,1,0,0,1,0
22927,1,9,15,0,0,1,0,0,0,0,0
22928,1,11,116,3,1,3,0,0,1,2,0
22929,1,23,15,0,0,0,0,0,0,1,0
22930,1,25,140,5,1,1,1,0,1,3,0
22931,0,11,26,1,0,0,1,0,0,0,0
22932,1,9,89,3,1,1,1,0,0,2,0
22933,1,1,78,2,1,2,0,1,0,1,0
22934,1,13,29,0,0,0,0,1,0,1,0
22935,1,15,93,2,2,0,0,1,2,1,0
22936,0,7,50,0,0,1,2,0,0,1,0
22940,1,13,27,0,0,1,0,1,0,0,0
22942,0,15,133,1,3,3,2,0,2,1,0
22943,1,7,15,0,0,1,0,0,0,0,0
22945,1,9,29,0,0,0,0,0,0,2,0
22946,1,11,41,0,0,0,0,1,0,2,0
22950,1,11,29,0,0,1,0,0,0,1,0
22952,0,1,15,0,0,0,0,0,0,1,0
22954,1,11,15,0,1,0,0,0,0,0,0
22955,1,13,15,1,0,0,0,0,0,0,0
22956,1,11,77,3,1,1,0,0,1,1,0
22957,1,11,99,0,0,3,1,1,1,2,0
22959,0,15,96,3,1,3,0,1,0,1,0
22965,0,11,29,0,0,1,0,0,0,1,0
22966,0,13,130,3,2,2,2,1,1,1,1
22967,1,23,26,0,0,1,1,0,0,0,0
22968,0,11,71,1,0,1,1,0,1,2,0
22974,1,13,105,4,0,1,2,0,1,1,0
22975,1,11,15,0,0,1,0,0,0,0,0
22976,1,15,25,0,0,2,0,0,0,0,0
22977,1,15,36,1,1,0,0,0,1,0,0
22978,0,13,26,0,0,1,1,0,0,0,0
22980,0,11,111,0,0,4,1,1,0,3,0
22981,1,11,102,2,1,2,1,1,1,1,0
22983,0,15,129,1,0,3,3,1,1,2,0
22985,1,11,81,2,3,2,0,1,0,0,0
22989,0,5,27,0,0,1,0,1,0,0,0
22990,0,27,23,2,0,0,0,0,0,0,0
22993,0,25,58,0,3,0,1,0,0,1,0
22994,0,13,48,2,0,0,1,0,0,1,0
22996,1,7,117,4,2,1,1,0,3,0,1
23000,0,25,26,1,0,0,1,0,0,0,0
23001,0,3,96,3,3,2,0,1,0,0,0
23002,1,11,40,0,0,1,1,0,0,1,0
23005,0,9,25,0,0,2,0,0,0,0,0
23006,0,33,146,3,0,0,2,2,2,3,0
23008,1,17,82,4,0,1,0,1,0,1,0
23020,1,3,79,0,2,1,3,0,0,1,0
23023,0,13,73,1,0,0,1,1,1,2,0
23026,0,27,25,1,0,1,0,0,0,0,0
23027,1,15,83,1,0,2,1,1,1,1,0
23029,1,5,29,0,0,0,0,0,1,1,0
23031,0,11,15,0,0,0,0,0,1,0,0
23033,1,7,25,0,0,2,0,0,0,0,0
23034,0,5,15,0,0,0,1,0,0,0,0
23036,1,13,89,1,1,2,2,1,1,0,0
23037,1,5,26,0,1,0,1,0,0,0,0
23038,1,19,15,0,0,0,0,1,0,0,0
23039,0,13,28,0,1,0,0,0,1,0,0
23041,1,27,15,0,0,1,0,0,0,0,0
23045,1,13,15,0,0,1,0,0,0,0,0
23046,1,13,142,3,0,2,2,0,2,3,1
23049,1,5,29,1,0,0,0,0,0,1,0
23050,1,11,15,0,0,0,1,0,0,0,0
23051,0,31,29,0,1,0,0,0,0,1,0
23053,0,9,29,0,0,0,0,0,0,2,1
23060,1,5,15,0,0,0,1,0,0,0,0
23068,1,21,15,0,0,1,0,0,0,0,0
23069,1,9,23,2,0,0,0,0,0,0,0
23070,0,3,27,0,1,0,0,1,0,0,0
23071,1,11,15,1,0,0,0,0,0,0,0
23072,1,11,15,0,1,0,0,0,0,0,0
